ExchangeSegment,ExchangeInstrumentID,InstrumentType,Name,Description,Series,NameWithSeries,InstrumentID,PriceBand.High,PriceBand.Low,FreezeQty,TickSize, LotSize,UnderlyingInstrumentId,UnderlyingIndexName,ContractExpiration,StrikePrice,OptionType
NSEFO,38517,2,BANKNIFTY,BANKNIFTY2131838400CE,OPTIDX,BANKNIFTY-OPTIDX,2107700038517,1136.05,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,38400,3
NSEFO,44893,2,FINNIFTY,FINNIFTY2131014300CE,OPTIDX,FINNIFTY-OPTIDX,2106900044893,3960.75,558.45,5001,0.05,40,-1,Nifty Fin Service,2021-03-10T14:30:00,14300,3
NSEFO,56242,2,FINNIFTY,FINNIFTY2131817600PE,OPTIDX,FINNIFTY-OPTIDX,2107700056242,2502.1,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,17600,4
NSEFO,55085,2,BANKNIFTY,BANKNIFTY2131833400PE,OPTIDX,BANKNIFTY-OPTIDX,2107700055085,984.75,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,33400,4
NSEFO,39633,2,BANKNIFTY,BANKNIFTY21APR39000CE,OPTIDX,BANKNIFTY-OPTIDX,2111900039633,1912.85,0.05,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,39000,3
NSEFO,42048,2,NIFTY,NIFTY21JUN17500PE,OPTIDX,NIFTY-OPTIDX,2117500042048,3389.05,1608.45,5001,0.05,75,-1,Nifty 50,2021-06-24T14:30:00,17500,4
NSEFO,65436,2,BANKNIFTY,BANKNIFTY21APR32500CE,OPTIDX,BANKNIFTY-OPTIDX,2111900065436,7309.3,1417,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,32500,3
NSEFO,56100,2,FINNIFTY,FINNIFTY2131814900PE,OPTIDX,FINNIFTY-OPTIDX,2107700056100,178.75,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,14900,4
NSEFO,43096,2,BANKNIFTY,BANKNIFTY2140836200PE,OPTIDX,BANKNIFTY-OPTIDX,2109800043096,3889,42.9,2501,0.05,25,-1,Nifty Bank,2021-04-08T14:30:00,36200,4
NSEFO,36994,2,BANKNIFTY,BANKNIFTY21APR35100PE,OPTIDX,BANKNIFTY-OPTIDX,2111900036994,3418.1,285,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,35100,4
NSEFO,41924,2,FINNIFTY,FINNIFTY2150615600CE,OPTIDX,FINNIFTY-OPTIDX,2112600041924,2820.3,484.4,5001,0.05,40,-1,Nifty Fin Service,2021-05-06T14:30:00,15600,3
NSEFO,55950,2,FINNIFTY,FINNIFTY2131814000CE,OPTIDX,FINNIFTY-OPTIDX,2107700055950,4258.15,894.05,5001,0.05,40,-1,Nifty Fin Service,2021-03-18T14:30:00,14000,3
NSEFO,41780,2,NIFTY,NIFTY2131013850CE,OPTIDX,NIFTY-OPTIDX,2106900041780,2367.8,114.1,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,13850,3
NSEFO,42855,2,BANKNIFTY,BANKNIFTY2131838000CE,OPTIDX,BANKNIFTY-OPTIDX,2107700042855,1158.55,0.05,2501,0.05,25,-1,Nifty Bank,2021-03-18T14:30:00,38000,3
NSEFO,41911,2,NIFTY,NIFTY2131015650CE,OPTIDX,NIFTY-OPTIDX,2106900041911,212,0.05,5001,0.05,75,-1,Nifty 50,2021-03-10T14:30:00,15650,3
NSEFO,52438,2,FINNIFTY,FINNIFTY2141515300PE,OPTIDX,FINNIFTY-OPTIDX,2110500052438,764.8,0.05,5001,0.05,40,-1,Nifty Fin Service,2021-04-15T14:30:00,15300,4
NSEFO,39766,2,NIFTY,NIFTY21MAY16650PE,OPTIDX,NIFTY-OPTIDX,2114700039766,2584.25,944.35,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,16650,4
NSEFO,50148,2,BANKNIFTY,BANKNIFTY21SEP40500CE,OPTIDX,BANKNIFTY-OPTIDX,2127300050148,4682.4,1339.9,2501,0.05,25,-1,Nifty Bank,2021-09-30T14:30:00,40500,3
NSEFO,55101,2,NIFTY,NIFTY21SEP18000CE,OPTIDX,NIFTY-OPTIDX,2127300055101,810.6,187.9,5001,0.05,75,-1,Nifty 50,2021-09-30T14:30:00,18000,3
NSEFO,41619,2,BANKNIFTY,BANKNIFTY2150638300PE,OPTIDX,BANKNIFTY-OPTIDX,2112600041619,6149.4,1462.9,2501,0.05,25,-1,Nifty Bank,2021-05-06T14:30:00,38300,4
NSEFO,62411,2,NIFTY,NIFTY21MAY16400CE,OPTIDX,NIFTY-OPTIDX,2114700062411,760.05,37.95,5001,0.05,75,-1,Nifty 50,2021-05-27T14:30:00,16400,3
NSEFO,35122,2,BANKNIFTY,BANKNIFTY21MAY32300CE,OPTIDX,BANKNIFTY-OPTIDX,2114700035122,7854.9,2090,2501,0.05,25,-1,Nifty Bank,2021-05-27T14:30:00,32300,3
NSEFO,65406,2,BANKNIFTY,BANKNIFTY21APR32000CE,OPTIDX,BANKNIFTY-OPTIDX,2111900065406,7781.75,1667.75,2501,0.05,25,-1,Nifty Bank,2021-04-29T14:30:00,32000,3
